"","MasVnrArea","GarageYrBlt","MasVnrType","GarageType","GarageFinish","GarageQual","GarageCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","Electrical","MSZoning","Exterior1st","Exterior2nd","KitchenQual","SaleType","BsmtUnfSF","TotalBsmtSF","BsmtFullBath","GarageCars","GarageArea","BsmtFinSF1","Id","LotArea","LotShape","Neighborhood","HouseStyle","OverallQual","YearBuilt","YearRemodAdd","ExterQual","Foundation","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","FullBath","HalfBath","TotRmsAbvGrd","Fireplaces","PavedDrive","WoodDeckSF","OpenPorchSF","SaleCondition","SalePrice"
"902",0,1968,"None","Detchd","Unf","TA","TA","TA","TA","Mn","BLQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",132,992,1,1,756,860,902,8712,"IR1","NAmes","1Story",5,1957,2000,"TA","CBlock","TA","Y",1306,0,1306,1,0,5,0,"Y",0,0,"Normal",11.9381997363009
"903",0,2003,"None","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",783,783,0,2,393,0,903,7875,"Reg","Gilbert","2Story",7,2003,2003,"Gd","PConc","Ex","Y",807,702,1509,2,1,8,1,"Y",0,75,"Normal",12.1007176854125
"904",27,2006,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","New",1670,1670,0,3,690,0,904,14859,"IR1","Gilbert","1Story",7,2006,2006,"Gd","PConc","Ex","Y",1670,0,1670,2,0,7,1,"Y",144,60,"Partial",12.3883983689821
"905",75,1967,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","GLQ","SBrkr","RL","HdBoard","Wd Sdng","TA","WD",277,876,0,1,288,599,905,6173,"IR1","Sawyer","1Story",5,1967,1967,"TA","CBlock","TA","Y",902,0,902,1,0,6,0,"Y",0,0,"Normal",11.7400690056497
"906",110,1954,"Stone","Attchd","RFn","TA","TA","TA","TA","No","Rec","SBrkr","RL","HdBoard","HdBoard","TA","WD",412,1056,1,1,280,354,906,9920,"Reg","NAmes","1Story",5,1954,1954,"TA","CBlock","TA","Y",1063,0,1063,1,0,6,0,"Y",0,0,"Normal",11.7597933553712
"907",208,2006,"Stone","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1560,1623,1,3,865,63,907,13501,"IR1","Somerst","1Story",8,2006,2006,"Gd","PConc","Ex","Y",1636,0,1636,2,0,8,1,"Y",0,60,"Normal",12.4490227457015
"908",0,1936,"None","Attchd","Fin","Fa","TA","Gd","TA","No","Rec","SBrkr","RL","BrkFace","BrkFace","Gd","WD",794,1017,0,1,180,223,908,11500,"IR1","Crawfor","1.5Fin",7,1936,1987,"Gd","CBlock","Gd","Y",1020,1037,2057,1,1,6,1,"Y",0,0,"Normal",12.4292201968364
"909",0,1983,"None","Attchd","Unf","TA","TA","Gd","TA","Av","BLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",239,864,1,2,484,301,909,8885,"IR1","Mitchel","1Story",5,1983,1983,"TA","CBlock","TA","Y",902,0,902,1,0,5,0,"Y",164,0,"Normal",11.7829602357419
"910",0,2005,"None","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",742,742,0,2,390,0,910,12589,"IR2","Gilbert","2Story",6,2005,2005,"Gd","PConc","Ex","Y",742,742,1484,2,1,8,1,"Y",36,24,"Normal",12.0668163253066
"911",361,1960,"BrkFace","Detchd","Unf","TA","TA","TA","TA","No","Rec","FuseA","RL","MetalSd","MetalSd","TA","WD",662,1105,0,2,480,443,911,11600,"Reg","NAmes","2Story",5,1960,1960,"TA","CBlock","TA","Y",1105,1169,2274,2,0,12,0,"Y",0,0,"Normal",11.9466605192117
"912",0,1978,"None","Detchd","Unf","TA","TA","Gd","Gd","Av","ALQ","SBrkr","RL","HdBoard","Plywood","Gd","WD",1072,1268,0,1,252,196,912,9286,"IR1","CollgCr","1Story",5,1977,1989,"TA","CBlock","TA","Y",1268,0,1268,1,1,5,0,"Y",173,0,"Normal",11.8740972827986
"913",0,1925,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RM","MetalSd","MetalSd","TA","WD",279,768,0,1,450,489,913,6120,"Reg","BrkSide","1Story",5,1925,1950,"TA","BrkTil","TA","N",1015,0,1015,1,0,6,0,"Y",0,0,"Abnorml",11.3851034570321
"914",0,1949,"None","2Types","Unf","TA","TA","TA","TA","No","BLQ","FuseA","RH","MetalSd","MetalSd","TA","WD",717,1001,0,3,871,284,914,6270,"Reg","Crawfor","2Story",5,1949,1950,"TA","CBlock","TA","N",1001,1001,2002,2,0,8,0,"Y",0,0,"Normal",11.8844959179307
"915",76,2009,"Stone","Detchd","RFn","TA","TA","Gd","TA","Av","GLQ","SBrkr","FV","VinylSd","VinylSd","Gd","New",318,612,0,2,528,294,915,3000,"Reg","Somerst","2Story",6,2009,2009,"Gd","PConc","Ex","Y",612,612,1224,2,1,4,0,"Y",0,234,"Partial",12.0652806728559
"916",80,1970,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","CemntBd","CmentBd","TA","WD",546,546,0,1,286,0,916,2001,"Reg","MeadowV","2Story",4,1970,1970,"TA","CBlock","Fa","Y",546,546,1092,1,1,6,0,"Y",0,0,"Normal",11.2252567257629
"917",0,1958,"None","Detchd","Unf","TA","TA","TA","TA","Av","BLQ","FuseA","C (all)","AsbShng","AsbShng","TA","WD",430,480,1,1,308,50,917,9000,"Reg","IDOTRR","1Story",2,1949,1950,"TA","CBlock","TA","N",480,0,480,0,0,4,0,"Y",0,0,"Abnorml",10.4719781284965
"918",0,1956,"None","Attchd","RFn","TA","TA","TA","TA","No","ALQ","FuseA","RL","VinylSd","VinylSd","TA","WD",75,1134,0,1,284,1059,918,17140,"Reg","Edwards","1Story",4,1956,1956,"TA","CBlock","Ex","Y",1229,0,1229,1,0,6,0,"Y",0,0,"Normal",11.8130374648005
"919",0,1991,"None","Attchd","RFn","TA","TA","Ex","TA","Mn","BLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",422,1104,1,3,833,48,919,13125,"IR1","SawyerW","2Story",7,1991,1991,"Gd","PConc","Ex","Y",912,1215,2127,2,1,8,1,"Y",72,192,"Normal",12.3800301543255
"920",0,1990,"None","Attchd","Unf","TA","TA","Gd","TA","No","ALQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",245,1184,1,2,601,528,920,11029,"IR1","NAmes","1Story",6,1958,2002,"Ex","CBlock","Ex","Y",1414,0,1414,1,0,6,1,"Y",0,51,"Normal",12.0810818210618
"921",105,1994,"BrkFace","Attchd","RFn","TA","TA","Gd","Gd","No","GLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",114,928,0,2,471,814,921,8462,"IR1","SawyerW","2Story",6,1994,1994,"Gd","PConc","Ex","Y",936,785,1721,2,1,7,0,"Y",300,87,"Normal",12.2110651621532
"922",0,NA,"None","Attchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",188,1272,2,0,0,1084,922,8777,"Reg","Edwards","1.5Fin",5,1900,2003,"TA","CBlock","Gd","Y",1272,928,2200,2,2,9,0,"N",0,70,"Normal",11.890683588497
"923",0,2005,"None","Attchd","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",1288,1316,0,2,397,28,923,10237,"Reg","Gilbert","1Story",6,2005,2006,"Gd","PConc","Ex","Y",1316,0,1316,2,0,6,1,"Y",100,0,"Partial",12.0435007734545
"924",0,1993,"None","Attchd","RFn","TA","TA","Gd","TA","No","LwQ","SBrkr","RL","Plywood","Plywood","Gd","WD",598,1604,1,2,533,165,924,8012,"Reg","SawyerW","1Story",6,1993,1994,"Gd","PConc","Ex","Y",1617,0,1617,2,0,5,1,"Y",0,69,"Normal",12.1704506492207
"925",157,1980,"BrkFace","Attchd","Unf","TA","TA","Gd","TA","No","BLQ","SBrkr","RL","Plywood","Plywood","TA","WD",0,1686,1,2,612,625,925,10240,"Reg","NWAmes","1Story",6,1980,1980,"TA","CBlock","TA","Y",1686,0,1686,2,0,7,1,"Y",384,131,"Normal",12.2428914379184
"926",0,1977,"None","Attchd","RFn","TA","TA","Gd","TA","Av","ALQ","SBrkr","RL","VinylSd","VinylSd","Ex","WD",266,1126,0,2,540,767,926,15611,"IR1","NWAmes","1Story",5,1977,1977,"TA","PConc","TA","Y",1126,0,1126,2,0,6,0,"Y",180,0,"Abnorml",12.072546967175
"927",340,2003,"BrkFace","BuiltIn","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Ex","WD",1181,1181,0,3,656,0,927,11999,"Reg","NridgHt","2Story",8,2003,2004,"Gd","PConc","Ex","Y",1234,1140,2374,2,1,10,1,"Y",104,100,"Normal",12.5602479680166
"928",342,1968,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","BLQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",280,832,0,2,486,552,928,9900,"Reg","NWAmes","2Story",7,1968,1968,"TA","CBlock","Gd","Y",1098,880,1978,2,1,9,1,"Y",0,43,"Normal",12.0782449558223
"929",0,2001,"None","Attchd","RFn","TA","TA","Gd","TA","Av","Unf","SBrkr","RL","VinylSd","VinylSd","Ex","WD",1753,1753,0,2,522,0,929,11838,"Reg","CollgCr","1Story",8,2001,2001,"Gd","PConc","Ex","Y",1788,0,1788,2,0,7,1,"Y",202,151,"Normal",12.373707715235
"930",285,1997,"BrkFace","BuiltIn","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","HdBoard","HdBoard","Gd","WD",964,964,0,2,642,0,930,13006,"IR1","Gilbert","2Story",7,1997,1997,"TA","PConc","Gd","Y",993,1243,2236,2,1,8,1,"Y",0,0,"Normal",12.3104371653488
"931",0,2007,"None","Attchd","Fin","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1450,1466,0,3,610,16,931,8925,"IR1","Timber","1Story",8,2007,2007,"Gd","PConc","Ex","Y",1466,0,1466,2,0,7,0,"Y",100,18,"Normal",12.2110651621532
"932",0,1965,"None","Detchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",121,925,0,1,429,338,932,9100,"Reg","NAmes","1Story",5,1965,1965,"TA","CBlock","Ex","Y",925,0,925,1,0,5,0,"Y",0,0,"Normal",11.6742021231684
"933",302,2006,"Stone","Attchd","Fin","TA","TA","Ex","Gd","No","Unf","SBrkr","RL","VinylSd","ImStucc","Ex","WD",1905,1905,0,3,788,0,933,11670,"IR1","Somerst","1Story",9,2006,2006,"Ex","PConc","Ex","Y",1905,0,1905,2,0,8,1,"Y",0,191,"Normal",12.676079399771
"934",210,2004,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1480,1500,0,2,570,20,934,8487,"Reg","CollgCr","1Story",7,2004,2004,"Gd","PConc","Ex","Y",1500,0,1500,2,0,6,0,"Y",192,36,"Normal",12.1547846142867
"935",0,1960,"None","Attchd","RFn","TA","TA","Gd","TA","Gd","GLQ","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","WD",160,585,1,2,505,425,935,27650,"IR2","NAmes","1Story",7,1960,2007,"TA","CBlock","Ex","Y",2069,0,2069,2,0,9,1,"Y",0,0,"Normal",12.3966971373617
"936",108,1953,"BrkFace","Detchd","Unf","TA","TA","Fa","TA","Mn","Unf","SBrkr","RL","MetalSd","MetalSd","TA","WD",600,600,0,2,528,0,936,5825,"IR1","BrkSide","1Story",4,1926,1953,"TA","PConc","Gd","Y",747,0,747,1,0,5,0,"Y",0,0,"Normal",11.2885436473206
"937",0,2003,"None","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",343,1176,1,2,555,833,937,10083,"Reg","SawyerW","1Story",7,2003,2003,"Gd","PConc","Ex","Y",1200,0,1200,2,0,5,0,"Y",0,41,"Normal",12.1275758256894
"938",0,2005,"None","Attchd","RFn","TA","TA","Gd","TA","Mn","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",772,1113,0,2,689,341,938,9675,"Reg","Somerst","2Story",7,2005,2005,"Gd","PConc","Ex","Y",1113,858,1971,2,1,8,1,"Y",0,48,"Normal",12.441148720271
"939",0,2006,"None","Attchd","RFn","TA","TA","Gd","Gd","Mn","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",927,1391,0,3,868,464,939,8760,"Reg","CollgCr","2Story",7,2006,2006,"Gd","PConc","Ex","Y",1391,571,1962,2,1,7,0,"Y",0,90,"Partial",12.3875605215756
"940",0,1940,"None","Attchd","Unf","TA","TA","TA","TA","Mn","Unf","SBrkr","RL","MetalSd","MetalSd","TA","COD",1032,1032,0,1,349,0,940,24090,"Reg","ClearCr","2Story",7,1940,1950,"TA","CBlock","Ex","Y",1207,1196,2403,2,0,10,2,"Y",56,0,"Normal",12.4065655979242
"941",0,1976,"None","Attchd","Unf","TA","TA","TA","TA","Gd","Rec","SBrkr","RL","Plywood","Plywood","TA","WD",396,1728,0,2,574,936,941,12640,"IR1","Mitchel","1Story",6,1976,1976,"TA","CBlock","TA","Y",1728,0,1728,2,0,8,0,"Y",40,0,"Normal",11.9243792716392
"942",298,1999,"BrkFace","BuiltIn","RFn","TA","TA","Gd","TA","No","ALQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",220,992,1,2,390,772,942,8755,"IR1","Gilbert","2Story",7,1999,1999,"Gd","PConc","Ex","Y",1022,1038,2060,2,1,8,1,"Y",0,0,"Normal",12.2737359668903
"943",0,NA,"None","Attchd","Unf","TA","TA","Gd","TA","Gd","GLQ","SBrkr","RL","MetalSd","MetalSd","TA","Oth",0,1440,2,0,0,1440,943,7711,"IR1","Edwards","1Story",4,1977,1977,"TA","PConc","TA","Y",1440,0,1440,2,0,8,0,"N",321,0,"Abnorml",11.9183972397228
"944",0,1967,"None","Attchd","Unf","TA","TA","TA","TA","Av","Unf","SBrkr","RL","HdBoard","Plywood","TA","WD",1632,1632,0,2,576,0,944,25000,"Reg","Mitchel","1Story",5,1967,1967,"TA","CBlock","TA","Y",1632,0,1632,2,0,8,0,"P",0,0,"Normal",11.8706069022246
"945",541,1958,"BrkFace","Basment","RFn","TA","TA","TA","TA","No","GLQ","FuseA","RL","HdBoard","HdBoard","Gd","COD",354,819,0,2,525,111,945,14375,"IR1","Timber","SLvl",6,1958,1958,"TA","CBlock","Gd","Y",1344,0,1344,1,0,7,1,"Y",0,118,"Abnorml",11.8313864687896
"946",0,1963,"None","Detchd","Unf","TA","TA","TA","TA","No","LwQ","SBrkr","RM","VinylSd","VinylSd","TA","WD",0,1088,0,2,456,1088,946,8820,"Reg","OldTown","1.5Fin",5,1890,1996,"TA","BrkTil","TA","Y",1188,561,1869,1,0,7,0,"Y",48,0,"Normal",11.7352767024867
"947",128,1959,"BrkFace","Attchd","RFn","TA","TA","TA","TA","Av","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",102,1144,1,1,796,748,947,8163,"Reg","NAmes","SLvl",5,1959,1959,"TA","CBlock","TA","Y",1144,0,1144,1,0,6,1,"Y",86,0,"Normal",11.8706069022246
"948",236,2002,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",316,1616,1,3,808,1300,948,14536,"Reg","Timber","1Story",8,2002,2003,"Gd","PConc","Ex","Y",1629,0,1629,2,0,9,1,"Y",0,252,"Normal",12.5061809416774
"949",144,2002,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",936,936,0,2,474,0,949,14006,"IR1","CollgCr","2Story",7,2002,2002,"Gd","PConc","Ex","Y",936,840,1776,2,1,7,1,"Y",144,96,"Normal",12.1678566275017
"950",0,1972,"None","Attchd","RFn","TA","TA","TA","TA","No","ALQ","SBrkr","RL","Plywood","Plywood","Gd","WD",179,1161,1,2,676,982,950,9360,"Reg","NWAmes","1Story",6,1972,2006,"TA","CBlock","TA","Y",1381,0,1381,1,1,5,1,"Y",0,0,"Normal",12.1934989266016
"951",0,1980,"None","Detchd","RFn","TA","TA","TA","TA","No","ALQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",317,864,1,2,720,398,951,7200,"Reg","NAmes","1Story",5,1950,2002,"TA","CBlock","Gd","Y",864,0,864,1,0,5,0,"Y",194,0,"Normal",11.7675754352517
"952",0,1979,"None","Detchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RH","VinylSd","VinylSd","TA","WD",187,828,1,1,300,641,952,7800,"Reg","SawyerW","1Story",5,1965,1965,"TA","CBlock","Gd","Y",965,0,965,1,0,6,0,"Y",421,0,"Abnorml",11.6944216812644
"953",0,1974,"None","Detchd","Fin","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","WdShing","HdBoard","TA","WD",108,768,0,1,396,660,953,7200,"Reg","CollgCr","SFoyer",5,1972,2003,"TA","CBlock","Gd","Y",768,0,768,1,0,5,0,"Y",192,0,"Normal",11.8048559999113
"954",232,1969,"BrkFace","Attchd","RFn","TA","TA","TA","TA","Av","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",29,784,0,2,530,562,954,11075,"IR1","Mitchel","2Story",5,1969,1969,"TA","CBlock","Ex","Y",1168,800,1968,2,1,7,1,"Y",305,189,"Normal",12.0552555697322
"955",250,NA,"BrkFace","Attchd","Unf","TA","TA","Gd","Gd","Gd","GLQ","SBrkr","RL","WdShing","Plywood","TA","WD",0,945,0,0,0,945,955,9400,"IR1","Edwards","SFoyer",6,1975,1975,"TA","CBlock","TA","Y",980,0,980,2,0,4,0,"Y",0,0,"AdjLand",11.7558794866871
"956",423,1946,"BrkFace","Attchd","Unf","TA","TA","Gd","TA","No","Rec","FuseF","RH","MetalSd","MetalSd","TA","WD",495,979,0,2,492,484,956,7136,"IR1","Crawfor","2Story",6,1946,1950,"TA","CBlock","TA","N",979,979,1958,2,0,8,0,"Y",0,0,"Normal",11.8844959179307
"957",0,1980,"None","Attchd","Fin","TA","TA","Gd","TA","No","ALQ","SBrkr","RM","MetalSd","MetalSd","TA","WD",276,561,0,2,462,285,957,1300,"Reg","Blueste","2Story",6,1980,1980,"TA","CBlock","TA","Y",561,668,1229,1,1,5,1,"Y",150,0,"Normal",11.7280449090708
"958",0,1977,"None","Detchd","Fin","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",640,1057,0,2,576,417,958,7420,"Reg","Sawyer","1Story",5,1962,1962,"TA","CBlock","TA","Y",1057,0,1057,1,0,6,0,"Y",0,0,"Normal",11.7905647772974
"959",0,2003,"None","Attchd","RFn","TA","TA","Gd","TA","Mn","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",638,1337,1,2,531,699,959,8450,"Reg","CollgCr","1Story",7,2003,2003,"Gd","PConc","Ex","Y",1337,0,1337,2,0,6,0,"Y",0,39,"Normal",12.1281165094513
"960",0,1999,"None","Detchd","Unf","TA","TA","Gd","TA","No","ALQ","SBrkr","FV","MetalSd","MetalSd","Gd","WD",92,696,1,2,484,604,960,2572,"Reg","Somerst","2Story",7,1999,1999,"Gd","PConc","Ex","Y",696,720,1416,2,1,6,0,"Y",0,44,"Normal",11.9511868474935
"961",0,NA,"None","Attchd","Unf","TA","TA","TA","TA","Gd","BLQ","SBrkr","RL","Wd Sdng","Plywood","TA","WD",162,858,1,0,0,696,961,7207,"IR1","BrkSide","1Story",5,1958,2008,"TA","CBlock","Gd","Y",858,0,858,1,0,4,0,"Y",117,0,"Normal",11.665655135642
"962",424,1977,"BrkFace","Attchd","Fin","TA","TA","Gd","Gd","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",434,1330,1,2,619,896,962,12227,"IR1","NWAmes","2Story",6,1977,1995,"TA","CBlock","TA","Y",1542,1330,2872,2,1,11,1,"Y",550,282,"Normal",12.513561021742
"963",0,1976,"None","Detchd","Unf","TA","TA","Gd","TA","No","ALQ","SBrkr","RL","Plywood","Brk Cmn","Gd","WD",248,804,1,2,440,556,963,2308,"Reg","NPkVill","2Story",6,1976,1976,"TA","CBlock","TA","Y",804,744,1548,2,1,7,1,"Y",48,0,"Normal",11.9511868474935
"964",0,2007,"None","Attchd","Fin","TA","TA","Ex","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Ex","WD",1800,1800,0,2,702,0,964,11923,"IR1","CollgCr","1Story",9,2007,2007,"Gd","PConc","Ex","Y",1800,0,1800,2,0,7,0,"Y",288,136,"Normal",12.3842230150053
"965",44,2002,"BrkFace","BuiltIn","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",193,817,1,2,510,624,965,11316,"Reg","Timber","2Story",7,2002,2003,"Gd","PConc","Ex","Y",824,1070,1894,2,1,8,1,"Y",0,40,"Normal",12.2779327359469
"966",0,2005,"None","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","New",783,783,0,2,393,0,966,10237,"Reg","Gilbert","2Story",6,2005,2007,"Gd","PConc","Ex","Y",783,701,1484,2,1,8,1,"Y",0,72,"Partial",12.0945878591961
"967",0,1940,"None","Detchd","Unf","TA","TA","TA","Fa","No","Rec","SBrkr","RL","MetalSd","MetalSd","TA","WD",300,728,1,1,256,428,967,9600,"IR1","Crawfor","1.5Fin",5,1940,1950,"Gd","BrkTil","Ex","Y",976,332,1308,1,1,7,2,"Y",0,70,"Normal",11.9829353441964
"968",151,1955,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",196,1098,1,1,260,902,968,7390,"IR1","NAmes","1Story",5,1955,1955,"TA","CBlock","TA","Y",1098,0,1098,1,0,6,0,"Y",0,0,"Normal",11.8130374648005
"969",0,NA,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","VinylSd","VinylSd","TA","WD",600,600,0,0,0,0,969,5925,"Reg","OldTown","1.5Fin",3,1910,1950,"TA","BrkTil","Fa","N",600,368,968,1,0,6,0,"Y",0,0,"Abnorml",10.5427327759467
"970",105,1958,"BrkFace","Attchd","RFn","TA","TA","TA","TA","Gd","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","ConLD",75,588,1,1,264,513,970,10382,"Reg","NAmes","SLvl",6,1958,1958,"TA","CBlock","TA","Y",1095,0,1095,1,0,6,0,"Y",0,0,"Normal",11.8494048444231
"971",0,NA,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","FuseA","RL","AsbShng","AsbShng","TA","WD",720,720,0,0,0,0,971,10800,"Reg","NAmes","1.5Fin",4,1949,1950,"TA","CBlock","TA","N",720,472,1192,1,1,6,0,"Y",0,0,"Abnorml",11.8130374648005
"972",106,2003,"Stone","BuiltIn","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","Wd Shng","Gd","WD",197,764,0,2,474,567,972,2268,"Reg","NridgHt","2Story",7,2003,2004,"Gd","PConc","Ex","Y",764,862,1626,2,0,6,0,"Y",0,27,"Normal",12.06105265381
"973",0,1979,"None","Attchd","Unf","TA","TA","Gd","TA","No","Unf","SBrkr","RL","Plywood","Plywood","TA","WD",918,918,0,1,264,0,973,7892,"Reg","SawyerW","1Story",6,1979,1979,"TA","CBlock","TA","Y",918,0,918,2,0,5,1,"Y",28,0,"Normal",11.5079229733474
"974",0,2007,"None","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","FV","CemntBd","CmentBd","Gd","New",1428,1428,0,2,480,0,974,11639,"Reg","Somerst","1Story",7,2007,2008,"Gd","PConc","Ex","Y",1428,0,1428,2,0,6,0,"Y",0,120,"Partial",12.1117674605493
"975",0,1997,"None","Detchd","Unf","TA","TA","Gd","TA","No","Unf","SBrkr","RL","HdBoard","HdBoard","Gd","WD",728,728,0,2,532,0,975,11414,"IR1","BrkSide","2Story",7,1910,1993,"TA","BrkTil","TA","N",1136,883,2019,1,0,8,0,"Y",509,135,"Normal",12.0287446003787
"976",0,2000,"None","Detchd","Unf","TA","TA","Gd","TA","No","GLQ","SBrkr","FV","MetalSd","MetalSd","Gd","WD",32,673,1,2,490,641,976,2651,"Reg","Somerst","2Story",7,2000,2000,"Gd","PConc","Ex","Y",673,709,1382,2,1,6,0,"Y",153,50,"Normal",12.0137068134704
"977",0,NA,"None","Attchd","Unf","TA","TA","Gd","TA","No","Unf","FuseA","RL","Wd Sdng","Wd Sdng","Fa","WD",440,440,0,0,0,0,977,5900,"IR1","BrkSide","1Story",4,1923,1958,"TA","PConc","TA","Y",869,0,869,1,0,4,0,"Y",0,0,"Normal",11.3562833507629
"978",0,2007,"None","Attchd","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","FV","VinylSd","VinylSd","Gd","New",135,1241,1,2,569,1106,978,4274,"IR1","Somerst","1Story",7,2006,2007,"Gd","PConc","Ex","Y",1241,0,1241,1,1,4,0,"Y",0,116,"Partial",12.2055775229772
"979",0,1999,"None","Detchd","Unf","TA","TA","TA","TA","No","LwQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",342,894,0,2,400,552,979,9450,"Reg","Edwards","1Story",4,1954,1954,"TA","CBlock","Ex","Y",894,0,894,1,0,5,0,"Y",0,0,"Abnorml",11.6082447356423
"980",0,1963,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","VinylSd","VinylSd","TA","WD",470,1121,1,2,480,651,980,8816,"Reg","Sawyer","1Story",5,1963,1963,"TA","PConc","TA","Y",1121,0,1121,1,0,5,0,"Y",0,80,"Normal",11.8422364063316
"981",210,1961,"Stone","Attchd","RFn","TA","TA","TA","TA","Av","ALQ","SBrkr","RL","CemntBd","CmentBd","Ex","WD",77,944,1,2,588,867,981,12122,"IR1","NAmes","SFoyer",7,1961,2007,"Ex","CBlock","Gd","Y",999,0,999,1,0,6,0,"Y",144,76,"Normal",12.0917891044935
"982",975,1998,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",371,1225,1,3,676,854,982,12203,"IR1","NoRidge","2Story",8,1998,1999,"Gd","PConc","Ex","Y",1276,1336,2612,2,1,8,1,"Y",250,0,"Normal",12.7248694151314
"983",16,2007,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","Av","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1266,1266,0,2,388,0,983,3182,"Reg","Blmngtn","1Story",7,2007,2007,"Gd","PConc","Ex","Y",1266,0,1266,2,0,6,1,"Y",100,16,"Normal",11.9822788828744
"984",0,2002,"None","Attchd","Unf","TA","TA","Gd","TA","Mn","Unf","SBrkr","RL","CemntBd","CmentBd","Gd","WD",1128,1128,0,2,779,0,984,11250,"Reg","CollgCr","2Story",8,2002,2002,"Gd","PConc","Ex","Y",1149,1141,2290,2,1,9,1,"Y",0,0,"Normal",12.4525459299167
"985",0,1977,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Plywood","Plywood","Gd","COD",0,0,0,2,539,0,985,10125,"Reg","Mitchel","1.5Fin",5,1977,1977,"TA","CBlock","TA","Y",1302,432,1734,2,0,8,0,"Y",0,0,"Normal",11.7440451224101
